CODGEO;sous_seg1;Seg1
653770000;2_3;2.0
65378;2_2;2.0
653780000;2_2;2.0
65379;1;1.0
653790000;1;1.0
65380;3_3;3.0
653800000;3_3;3.0
65381;1;1.0
653810000;1;1.0
65382;1;1.0
653820000;1;1.0
65383;1;1.0
653830000;1;1.0
65384;2_1;2.0
653840000;2_1;2.0
65385;1;1.0
653850000;1;1.0
65386;3_2;3.0
653860000;3_2;3.0
65387;1;1.0
653870000;1;1.0
65388;5;5.0
653880000;5;5.0
65389;2_3;2.0
653890000;2_3;2.0
65390;2_2;2.0
653900000;2_2;2.0
65391;1;1.0
653910000;1;1.0
65392;3_3;3.0
653920000;3_3;3.0
65393;2_2;2.0
653930000;2_2;2.0
65394;2_2;2.0
653940000;2_2;2.0
65395;3_3;3.0
653950000;3_3;3.0
65396;2_2;2.0
653960000;2_2;2.0
65397;2_1;2.0
653970000;2_1;2.0
65398;2_1;2.0
653980000;2_1;2.0
65399;3_1;3.0
653990000;3_1;3.0
65400;1;1.0
654000000;1;1.0
65401;3_3;3.0
654010000;3_3;3.0
65402;1;1.0
654020000;1;1.0
65403;2_2;2.0
654030000;2_2;2.0
65404;2_2;2.0
654040000;2_2;2.0
65405;2_1;2.0
654050000;2_1;2.0
65406;3_3;3.0
654060000;3_3;3.0
65407;1;1.0
654070000;1;1.0
65408;3_1;3.0
654080000;3_1;3.0
65409;1;1.0
654090000;1;1.0
65410;3_3;3.0
654100000;3_3;3.0
65411;2_1;2.0
654110000;2_1;2.0
65412;1;1.0
654120000;1;1.0
65413;2_1;2.0
654130000;2_1;2.0
65414;1;1.0
654140000;1;1.0
65415;3_3;3.0
654150000;3_3;3.0
65416;1;1.0
654160000;1;1.0
65417;5;5.0
654170000;5;5.0
65418;2_1;2.0
654180000;2_1;2.0
65419;1;1.0
654190000;1;1.0
65420;2_2;2.0
654200000;2_2;2.0
65421;1;1.0
654210000;1;1.0
65422;2_1;2.0
654220000;2_1;2.0
65423;2_2;2.0
654230000;2_2;2.0
65424;1;1.0
654240000;1;1.0
65425;3_3;3.0
654250000;3_3;3.0
65426;1;1.0
654260000;1;1.0
65427;1;1.0
654270000;1;1.0
65428;1;1.0
654280000;1;1.0
65429;2_1;2.0
654290000;2_1;2.0
65430;1;1.0
654300000;1;1.0
65431;1;1.0
654310000;1;1.0
65432;2_3;2.0
654320000;2_3;2.0
65433;4;4.0
654330000;4;4.0
65435;1;1.0
654350000;1;1.0
65436;3_3;3.0
654360000;3_3;3.0
65437;1;1.0
654370000;1;1.0
65438;1;1.0
654380000;1;1.0
65439;1;1.0
654390000;1;1.0
654400101;5;5.0
654400102;4;4.0
654400201;5;5.0
654400202;4;4.0
654400203;8_2;8.0
654400204;5;5.0
654400205;8_1;8.0
654400301;3_2;3.0
654400302;4;4.0
654400401;4;4.0
654400402;4;4.0
654400403;4;4.0
654400501;3_2;3.0
654400601;4;4.0
654400701;3_2;3.0
654400702;4;4.0
654400801;4;4.0
654400802;4;4.0
654400803;3_2;3.0
654400901;5;5.0
654401001;3_2;3.0
654401101;4;4.0
654401201;4;4.0
654401301;3_2;3.0
65441;1;1.0
654410000;1;1.0
65442;2_2;2.0
654420000;2_2;2.0
65443;1;1.0
654430000;1;1.0
65444;2_2;2.0
654440000;2_2;2.0
65445;1;1.0
654450000;1;1.0
65446;2_3;2.0
654460000;2_3;2.0
65447;5;5.0
654470000;5;5.0
65448;2_1;2.0
654480000;2_1;2.0
65449;1;1.0
654490000;1;1.0
65450;2_1;2.0
654500000;2_1;2.0
65451;2_3;2.0
654510000;2_3;2.0
65452;5;5.0
654520000;5;5.0
65453;1;1.0
654530000;1;1.0
65454;1;1.0
654540000;1;1.0
65455;2_3;2.0
654550000;2_3;2.0
65456;3_2;3.0
654560000;3_2;3.0
65457;1;1.0
654570000;1;1.0
65458;1;1.0
654580000;1;1.0
65459;1;1.0
654590000;1;1.0
65460;8_1;8.0
654600000;8_1;8.0
65461;2_1;2.0
654610000;2_1;2.0
65462;1;1.0
654620000;1;1.0
65463;2_1;2.0
654630000;2_1;2.0
65464;1;1.0
654640000;1;1.0
65465;4;4.0
654650000;4;4.0
65466;2_1;2.0
654660000;2_1;2.0
65467;1;1.0
654670000;1;1.0
65468;1;1.0
654680000;1;1.0
65469;2_1;2.0
654690000;2_1;2.0
65470;3_2;3.0
654700000;3_2;3.0
65471;2_3;2.0
654710000;2_3;2.0
65472;1;1.0
654720000;1;1.0
65473;1;1.0
654730000;1;1.0
65474;2_1;2.0
654740000;2_1;2.0
65475;1;1.0
654750000;1;1.0
65476;2_1;2.0
654760000;2_1;2.0
65477;1;1.0
654770000;1;1.0
65478;2_1;2.0
654780000;2_1;2.0
65479;1;1.0
654790000;1;1.0
65480;2_1;2.0
654800000;2_1;2.0
65481;3_1;3.0
654810000;3_1;3.0
65482;1;1.0
654820000;1;1.0
66001;1;1.0
660010000;1;1.0
66002;4;4.0
660020000;4;4.0
66003;5;5.0
660030000;5;5.0
66004;5;5.0
660040000;5;5.0
66005;2_3;2.0
660050000;2_3;2.0
66006;2_1;2.0
660060000;2_1;2.0
66007;1;1.0
660070000;1;1.0
66008;8_2;8.0
660080000;8_2;8.0
66009;3_1;3.0
660090000;3_1;3.0
66010;2_1;2.0
660100000;2_1;2.0
66011;4;4.0
660110000;4;4.0
66012;4;4.0
660120000;4;4.0
66013;1;1.0
660130000;1;1.0
66014;3_3;3.0
660140000;3_3;3.0
66015;3_1;3.0
660150000;3_1;3.0
66016;8_1;8.0
660160000;8_1;8.0
66017;8_1;8.0
660170000;8_1;8.0
66018;2_1;2.0
660180000;2_1;2.0
66019;2_2;2.0
660190000;2_2;2.0
66020;3_1;3.0
660200000;3_1;3.0
66021;5;5.0
660210000;5;5.0
66022;2_1;2.0
660220000;2_1;2.0
66023;2_3;2.0
660230000;2_3;2.0
66024;8_1;8.0
660240000;8_1;8.0
66025;5;5.0
660250000;5;5.0
66026;3_3;3.0
660260000;3_3;3.0
66027;2_3;2.0
660270000;2_3;2.0
66028;8_2;8.0
660280000;8_2;8.0
66029;2_3;2.0
660290000;2_3;2.0
66030;1;1.0
660300000;1;1.0
66032;2_1;2.0
660320000;2_1;2.0
66033;2_3;2.0
660330000;2_3;2.0
66034;2_2;2.0
660340000;2_2;2.0
66035;1;1.0
660350000;1;1.0
66036;2_1;2.0
660360000;2_1;2.0
660370101;5;5.0
660370102;4;4.0
660370103;8_1;8.0
660370104;4;4.0
66038;5;5.0
660380000;5;5.0
66039;1;1.0
660390000;1;1.0
66040;1;1.0
660400000;1;1.0
66041;2_3;2.0
660410000;2_3;2.0
66042;2_3;2.0
660420000;2_3;2.0
66043;2_3;2.0
660430000;2_3;2.0
66044;1;1.0
660440000;1;1.0
66045;3_2;3.0
660450000;3_2;3.0
66046;2_3;2.0
660460000;2_3;2.0
66047;2_1;2.0
660470000;2_1;2.0
66048;3_1;3.0
660480000;3_1;3.0
66049;8_1;8.0
660490000;8_1;8.0
66050;5;5.0
660500000;5;5.0
66051;2_2;2.0
660510000;2_2;2.0
66052;2_2;2.0
660520000;2_2;2.0
66053;8_1;8.0
660530000;8_1;8.0
66054;1;1.0
660540000;1;1.0
66055;3_2;3.0
660550000;3_2;3.0
66056;2_3;2.0
660560000;2_3;2.0
66057;2_3;2.0
660570000;2_3;2.0
66058;2_3;2.0
660580000;2_3;2.0
66059;3_3;3.0
660590000;3_3;3.0
66060;2_1;2.0
660600000;2_1;2.0
66061;2_3;2.0
660610000;2_3;2.0
66062;1;1.0
660620000;1;1.0
66063;2_2;2.0
660630000;2_2;2.0
66064;5;5.0
660640000;5;5.0
66065;8_1;8.0
660650000;8_1;8.0
66066;2_1;2.0
660660000;2_1;2.0
66067;2_3;2.0
660670000;2_3;2.0
66068;2_1;2.0
660680000;2_1;2.0
66069;3_1;3.0
660690000;3_1;3.0
66070;1;1.0
660700000;1;1.0
66071;4;4.0
660710000;4;4.0
66072;2_3;2.0
660720000;2_3;2.0
66073;1;1.0
660730000;1;1.0
66074;2_2;2.0
660740000;2_2;2.0
66075;2_3;2.0
660750000;2_3;2.0
66076;2_1;2.0
660760000;2_1;2.0
66077;2_1;2.0
660770000;2_1;2.0
66078;1;1.0
660780000;1;1.0
66079;1;1.0
660790000;1;1.0
66080;2_1;2.0
660800000;2_1;2.0
66081;2_1;2.0
660810000;2_1;2.0
66082;3_1;3.0
660820000;3_1;3.0
66083;2_1;2.0
660830000;2_1;2.0
66084;2_3;2.0
660840000;2_3;2.0
66085;1;1.0
660850000;1;1.0
66086;2_1;2.0
660860000;2_1;2.0
66088;8_1;8.0
660880000;8_1;8.0
66089;1;1.0
660890000;1;1.0
66090;2_1;2.0
660900000;2_1;2.0
66091;2_1;2.0
660910000;2_1;2.0
66092;2_1;2.0
660920000;2_1;2.0
66093;5;5.0
660930000;5;5.0
66094;5;5.0
660940000;5;5.0
66095;3_1;3.0
660950000;3_1;3.0
66096;2_3;2.0
660960000;2_3;2.0
66097;2_1;2.0
660970000;2_1;2.0
66098;2_3;2.0
660980000;2_3;2.0
66099;1;1.0
660990000;1;1.0
66100;1;1.0
661000000;1;1.0
66101;5;5.0
661010000;5;5.0
66102;2_1;2.0
661020000;2_1;2.0
66103;2_3;2.0
661030000;2_3;2.0
66104;2_2;2.0
661040000;2_2;2.0
66105;2_3;2.0
661050000;2_3;2.0
66106;2_3;2.0
661060000;2_3;2.0
66107;2_3;2.0
661070000;2_3;2.0
66108;5;5.0
661080000;5;5.0
66109;2_3;2.0
661090000;2_3;2.0
66111;2_2;2.0
661110000;2_2;2.0
66112;2_2;2.0
661120000;2_2;2.0
66113;2_1;2.0
661130000;2_1;2.0
66114;4;4.0
661140000;4;4.0
66115;3_2;3.0
661150000;3_2;3.0
66116;2_3;2.0
661160000;2_3;2.0
66117;3_1;3.0
661170000;3_1;3.0
66118;1;1.0
661180000;1;1.0
66119;2_3;2.0
661190000;2_3;2.0
66120;2_1;2.0
661200000;2_1;2.0
66121;3_2;3.0
661210000;3_2;3.0
66122;2_1;2.0
661220000;2_1;2.0
66123;2_1;2.0
661230000;2_1;2.0
66124;5;5.0
661240000;5;5.0
66125;2_3;2.0
661250000;2_3;2.0
66126;2_3;2.0
661260000;2_3;2.0
66127;3_1;3.0
661270000;3_1;3.0
66128;2_1;2.0
661280000;2_1;2.0
66129;2_3;2.0
661290000;2_3;2.0
66130;3_1;3.0
661300000;3_1;3.0
66132;2_1;2.0
661320000;2_1;2.0
66133;3_1;3.0
661330000;3_1;3.0
66134;2_2;2.0
661340000;2_2;2.0
661360101;8_2;8.0
661360102;6_1;6.0
661360103;8_2;8.0
661360104;5;5.0
661360105;6_1;6.0
661360201;6_1;6.0
661360202;6_1;6.0
661360301;8_2;8.0
661360401;6_1;6.0
661360402;6_1;6.0
661360501;5;5.0
661360502;6_1;6.0
661360503;6_1;6.0
661360504;6_1;6.0
661360601;6_1;6.0
661360701;6_1;6.0
661360801;4;4.0
661360901;6_1;6.0
661360902;6_1;6.0
661361001;6_1;6.0
661361101;6_1;6.0
661361301;6_1;6.0
661361302;6_1;6.0
661361303;6_1;6.0
661361401;6_1;6.0
661361402;6_1;6.0
661361403;6_1;6.0
661361404;6_1;6.0
661361405;6_1;6.0
661361406;6_1;6.0
661361501;6_1;6.0
661361502;5;5.0
661361503;4;4.0
661361504;5;5.0
661361601;6_1;6.0
661361602;6_1;6.0
661361603;4;4.0
661361701;5;5.0
661361801;6_1;6.0
661361901;6_1;6.0
661361902;6_1;6.0
661361903;6_1;6.0
661362001;6_1;6.0
661362101;6_1;6.0
661362201;6_1;6.0
66137;2_3;2.0
661370000;2_3;2.0
66138;3_3;3.0
661380000;3_3;3.0
66139;2_1;2.0
661390000;2_1;2.0
66140;5;5.0
661400000;5;5.0
66141;5;5.0
661410000;5;5.0
66142;2_1;2.0
661420000;2_1;2.0
66143;2_1;2.0
661430000;2_1;2.0
66144;5;5.0
661440000;5;5.0
66145;4;4.0
661450000;4;4.0
66146;2_1;2.0
661460000;2_1;2.0
66147;2_3;2.0
661470000;2_3;2.0
66148;8_1;8.0
661480000;8_1;8.0
66149;8_1;8.0
661490000;8_1;8.0
66150;3_1;3.0
661500000;3_1;3.0
66151;2_1;2.0
661510000;2_1;2.0
66152;2_1;2.0
661520000;2_1;2.0
66153;2_1;2.0
661530000;2_1;2.0
66154;2_3;2.0
661540000;2_3;2.0
66155;2_1;2.0
661550000;2_1;2.0
66156;2_1;2.0
661560000;2_1;2.0
66157;2_1;2.0
661570000;2_1;2.0
66158;2_1;2.0
661580000;2_1;2.0
66159;2_1;2.0
661590000;2_1;2.0
66160;4;4.0
661600000;4;4.0
66161;4;4.0
661610000;4;4.0
66162;1;1.0
661620000;1;1.0
66164;8_1;8.0
661640000;8_1;8.0
66165;2_2;2.0
661650000;2_2;2.0
66166;2_3;2.0
661660000;2_3;2.0
66167;3_1;3.0
661670000;3_1;3.0
66168;5;5.0
661680000;5;5.0
66169;2_1;2.0
661690000;2_1;2.0
66170;2_2;2.0
661700000;2_2;2.0
661720101;5;5.0
661720102;5;5.0
661720103;3_3;3.0
661720104;6_1;6.0
661720105;3_3;3.0
661720106;4;4.0
66173;1;1.0
661730000;1;1.0
66174;2_3;2.0
661740000;2_3;2.0
66175;3_1;3.0
661750000;3_1;3.0
66176;3_1;3.0
661760000;3_1;3.0
66177;3_3;3.0
661770000;3_3;3.0
66178;3_1;3.0
661780000;3_1;3.0
66179;2_3;2.0
661790000;2_3;2.0
66180;8_1;8.0
661800000;8_1;8.0
66181;2_1;2.0
661810000;2_1;2.0
66182;8_1;8.0
661820000;8_1;8.0
66183;2_3;2.0
661830000;2_3;2.0
66184;2_1;2.0
661840000;2_1;2.0
66185;2_2;2.0
661850000;2_2;2.0
66186;3_3;3.0
661860000;3_3;3.0
66187;5;5.0
661870000;5;5.0
66188;2_3;2.0
661880000;2_3;2.0
66189;5;5.0
661890000;5;5.0
66190;3_1;3.0
661900000;3_1;3.0
66191;2_1;2.0
661910000;2_1;2.0
66192;2_1;2.0
661920000;2_1;2.0
66193;1;1.0
661930000;1;1.0
66194;2_1;2.0
661940000;2_1;2.0
66195;8_1;8.0
661950000;8_1;8.0
66196;3_1;3.0
661960000;3_1;3.0
66197;2_1;2.0
661970000;2_1;2.0
66198;2_3;2.0
661980000;2_3;2.0
66199;1;1.0
661990000;1;1.0
66201;2_3;2.0
662010000;2_3;2.0
66202;2_1;2.0
662020000;2_1;2.0
66203;2_1;2.0
662030000;2_1;2.0
66204;2_3;2.0
662040000;2_3;2.0
66205;3_1;3.0
662050000;3_1;3.0
66206;2_3;2.0
662060000;2_3;2.0
66207;2_3;2.0
662070000;2_3;2.0
66208;4;4.0
662080000;4;4.0
66209;2_1;2.0
662090000;2_1;2.0
66210;8_1;8.0
662100000;8_1;8.0
66211;1;1.0
662110000;1;1.0
66212;5;5.0
662120000;5;5.0
66213;5;5.0
662130000;5;5.0
66214;3_2;3.0
662140000;3_2;3.0
66215;1;1.0
662150000;1;1.0
66216;2_1;2.0
662160000;2_1;2.0
66217;3_3;3.0
662170000;3_3;3.0
66218;2_3;2.0
662180000;2_3;2.0
66219;2_1;2.0
662190000;2_1;2.0
66220;2_1;2.0
662200000;2_1;2.0
66221;2_1;2.0
662210000;2_1;2.0
66222;5;5.0
662220000;5;5.0
66223;2_3;2.0
662230000;2_3;2.0
66224;3_3;3.0
662240000;3_3;3.0
66225;2_3;2.0
662250000;2_3;2.0
66226;3_1;3.0
662260000;3_1;3.0
66227;5;5.0
662270000;5;5.0
66228;3_3;3.0
662280000;3_3;3.0
66230;3_1;3.0
662300000;3_1;3.0
66231;2_3;2.0
662310000;2_3;2.0
66232;2_1;2.0
662320000;2_1;2.0
66233;1;1.0
662330000;1;1.0
66234;2_1;2.0
662340000;2_1;2.0
67001;4;4.0
670010000;4;4.0
67002;2_2;2.0
670020000;2_2;2.0
67003;2_3;2.0
670030000;2_3;2.0
67004;1;1.0
670040000;1;1.0
67005;2_2;2.0
670050000;2_2;2.0
67006;1;1.0
670060000;1;1.0
67008;3_3;3.0
670080000;3_3;3.0
67009;1;1.0
670090000;1;1.0
67010;2_3;2.0
670100000;2_3;2.0
67011;3_1;3.0
670110000;3_1;3.0
67012;2_3;2.0
670120000;2_3;2.0
67013;2_1;2.0
670130000;2_1;2.0
67014;2_2;2.0
670140000;2_2;2.0
67016;3_2;3.0
670160000;3_2;3.0
67017;1;1.0
670170000;1;1.0
67018;3_3;3.0
670180000;3_3;3.0
67019;2_3;2.0
670190000;2_3;2.0
67020;2_2;2.0
670200000;2_2;2.0
67021;8_1;8.0
670210000;8_1;8.0
67022;2_2;2.0
670220000;2_2;2.0
67023;3_3;3.0
670230000;3_3;3.0
67025;2_3;2.0
670250000;2_3;2.0
67026;1;1.0
670260000;1;1.0
67027;1;1.0
670270000;1;1.0
67028;8_1;8.0
670280000;8_1;8.0
67029;1;1.0
670290000;1;1.0
67030;3_2;3.0
670300000;3_2;3.0
67031;3_2;3.0
670310000;3_2;3.0
67032;1;1.0
670320000;1;1.0
67033;3_1;3.0
670330000;3_1;3.0
67034;3_3;3.0
670340000;3_3;3.0
67035;3_3;3.0
670350000;3_3;3.0
67036;1;1.0
670360000;1;1.0
67037;3_3;3.0
670370000;3_3;3.0
67038;3_2;3.0
670380000;3_2;3.0
67039;3_2;3.0
670390000;3_2;3.0
67040;3_1;3.0
670400000;3_1;3.0
67041;1;1.0
670410000;1;1.0
670430101;6_2;6.0
670430102;6_1;6.0
670430103;6_1;6.0
670430104;6_1;6.0
670430201;6_1;6.0
670430202;6_1;6.0
670430203;6_1;6.0
670430204;6_1;6.0
67044;2_2;2.0
670440000;2_2;2.0
67045;2_3;2.0
670450000;2_3;2.0
670460101;3_1;3.0
670460102;4;4.0
670460103;3_3;3.0
670460104;5;5.0
670460105;4;4.0
67047;1;1.0
670470000;1;1.0
67048;3_2;3.0
670480000;3_2;3.0
67049;3_3;3.0
670490000;3_3;3.0
67050;2_2;2.0
670500000;2_2;2.0
67051;1;1.0
670510000;1;1.0
67052;2_3;2.0
670520000;2_3;2.0
67053;1;1.0
670530000;1;1.0
67054;2_3;2.0
670540000;2_3;2.0
67055;3_1;3.0
670550000;3_1;3.0
67056;3_1;3.0
670560000;3_1;3.0
67057;1;1.0
670570000;1;1.0
67058;2_2;2.0
670580000;2_2;2.0
67059;2_1;2.0
670590000;2_1;2.0
67060;3_2;3.0
670600000;3_2;3.0
67061;5;5.0
670610000;5;5.0
67062;2_2;2.0
670620000;2_2;2.0
67063;2_3;2.0
670630000;2_3;2.0
67065;3_1;3.0
670650000;3_1;3.0
67066;5;5.0
670660000;5;5.0
67067;8_1;8.0
670670000;8_1;8.0
67068;1;1.0
670680000;1;1.0
67069;1;1.0
670690000;1;1.0
67070;1;1.0
670700000;1;1.0
67071;2_3;2.0
670710000;2_3;2.0
67072;2_2;2.0
670720000;2_2;2.0
67073;3_1;3.0
670730000;3_1;3.0
67074;3_1;3.0
670740000;3_1;3.0
67075;2_3;2.0
670750000;2_3;2.0
67076;2_2;2.0
670760000;2_2;2.0
67077;1;1.0
670770000;1;1.0
67078;1;1.0
670780000;1;1.0
67079;1;1.0
670790000;1;1.0
67080;3_2;3.0
670800000;3_2;3.0
67081;3_2;3.0
670810000;3_2;3.0
67082;3_1;3.0
670820000;3_1;3.0
67083;1;1.0
670830000;1;1.0
67084;3_1;3.0
670840000;3_1;3.0
67085;3_2;3.0
670850000;3_2;3.0
67086;1;1.0
670860000;1;1.0
67087;3_3;3.0
670870000;3_3;3.0
67088;2_3;2.0
670880000;2_3;2.0
67089;3_1;3.0
670890000;3_1;3.0
67090;2_3;2.0
670900000;2_3;2.0
67091;3_1;3.0
670910000;3_1;3.0
67092;3_2;3.0
670920000;3_2;3.0
67093;1;1.0
670930000;1;1.0
67094;3_3;3.0
670940000;3_3;3.0
67095;5;5.0
670950000;5;5.0
67096;1;1.0
670960000;1;1.0
67097;3_3;3.0
670970000;3_3;3.0
67098;3_1;3.0
670980000;3_1;3.0
67099;3_2;3.0
670990000;3_2;3.0
67100;3_2;3.0
671000000;3_2;3.0
67101;5;5.0
671010000;5;5.0
67102;1;1.0
671020000;1;1.0
67103;3_3;3.0
671030000;3_3;3.0
67104;2_2;2.0
671040000;2_2;2.0
67105;5;5.0
671050000;5;5.0
67106;5;5.0
671060000;5;5.0
67107;2_2;2.0
671070000;2_2;2.0
67108;3_1;3.0
671080000;3_1;3.0
67109;1;1.0
671090000;1;1.0
67110;3_1;3.0
671100000;3_1;3.0
67111;3_1;3.0
671110000;3_1;3.0
67112;5;5.0
671120000;5;5.0
67113;1;1.0
671130000;1;1.0
67115;2_3;2.0
671150000;2_3;2.0
67116;3_3;3.0
671160000;3_3;3.0
67117;3_1;3.0
671170000;3_1;3.0
67118;5;5.0
671180000;5;5.0
67119;3_3;3.0
671190000;3_3;3.0
67120;3_3;3.0
671200000;3_3;3.0
67121;1;1.0
671210000;1;1.0
67122;2_3;2.0
671220000;2_3;2.0
67123;2_2;2.0
671230000;2_2;2.0
67124;4;4.0
671240000;4;4.0
67125;3_1;3.0
671250000;3_1;3.0
67126;2_2;2.0
671260000;2_2;2.0
67127;3_3;3.0
671270000;3_3;3.0
67128;3_1;3.0
671280000;3_1;3.0
67129;3_2;3.0
671290000;3_2;3.0
67131;5;5.0
671310000;5;5.0
67132;3_1;3.0
671320000;3_1;3.0
67133;3_1;3.0
671330000;3_1;3.0
67134;1;1.0
671340000;1;1.0
67135;3_1;3.0
671350000;3_1;3.0
67136;1;1.0
671360000;1;1.0
67137;5;5.0
671370000;5;5.0
67138;2_3;2.0
671380000;2_3;2.0
67139;3_2;3.0
671390000;3_2;3.0
67140;2_2;2.0
671400000;2_2;2.0
67141;1;1.0
671410000;1;1.0
67142;2_2;2.0
671420000;2_2;2.0
67143;2_1;2.0
671430000;2_1;2.0
67144;3_2;3.0
671440000;3_2;3.0
67145;1;1.0
671450000;1;1.0
67146;3_1;3.0
671460000;3_1;3.0
67147;2_2;2.0
671470000;2_2;2.0
67148;1;1.0
671480000;1;1.0
67149;1;1.0
671490000;1;1.0
67150;3_1;3.0
671500000;3_1;3.0
67151;5;5.0
671510000;5;5.0
67152;8_2;8.0
671520000;8_2;8.0
67153;1;1.0
671530000;1;1.0
67154;3_1;3.0
671540000;3_1;3.0
67155;3_1;3.0
671550000;3_1;3.0
67156;3_1;3.0
671560000;3_1;3.0
67158;2_2;2.0
671580000;2_2;2.0
67159;1;1.0
671590000;1;1.0
67160;1;1.0
671600000;1;1.0
67161;3_2;3.0
671610000;3_2;3.0
67162;1;1.0
671620000;1;1.0
67163;3_1;3.0
671630000;3_1;3.0
67164;3_2;3.0
671640000;3_2;3.0
67165;2_3;2.0
671650000;2_3;2.0
67166;1;1.0
671660000;1;1.0
67167;2_3;2.0
671670000;2_3;2.0
67168;3_1;3.0
671680000;3_1;3.0
67169;5;5.0
671690000;5;5.0
67172;3_3;3.0
671720000;3_3;3.0
67173;4;4.0
671730000;4;4.0
67174;2_3;2.0
671740000;2_3;2.0
67176;4;4.0
671760000;4;4.0
67177;2_3;2.0
671770000;2_3;2.0
67178;2_3;2.0
671780000;2_3;2.0
67179;3_2;3.0
671790000;3_2;3.0
671800101;8_2;8.0
671800102;8_1;8.0
671800201;3_2;3.0
671800202;4;4.0
671800203;2_2;2.0
671800204;4;4.0
671800205;5;5.0
671800301;4;4.0
671800302;4;4.0
671800401;3_2;3.0
671800402;4;4.0
671800403;4;4.0
671800404;3_2;3.0
671800501;4;4.0
671800502;4;4.0
671800503;3_2;3.0
67181;3_3;3.0
671810000;3_3;3.0
67182;3_3;3.0
671820000;3_3;3.0
67183;2_3;2.0
671830000;2_3;2.0
67184;5;5.0
671840000;5;5.0
67185;3_1;3.0
671850000;3_1;3.0
67186;3_3;3.0
671860000;3_3;3.0
67187;1;1.0
671870000;1;1.0
67188;1;1.0
671880000;1;1.0
67189;3_2;3.0
671890000;3_2;3.0
67190;3_3;3.0
671900000;3_3;3.0
67191;3_1;3.0
671910000;3_1;3.0
67192;2_3;2.0
671920000;2_3;2.0
67194;5;5.0
671940000;5;5.0
67195;3_3;3.0
671950000;3_3;3.0
67196;3_1;3.0
671960000;3_1;3.0
67197;3_1;3.0
671970000;3_1;3.0
67198;1;1.0
671980000;1;1.0
67199;1;1.0
671990000;1;1.0
67200;3_3;3.0
672000000;3_3;3.0
67201;2_1;2.0
672010000;2_1;2.0
67202;8_1;8.0
672020000;8_1;8.0
67203;3_3;3.0
672030000;3_3;3.0
672040101;6_1;6.0
672040102;6_1;6.0
672040103;6_1;6.0
672040104;6_1;6.0
672040105;6_1;6.0
67205;5;5.0
672050000;5;5.0
67206;3_2;3.0
672060000;3_2;3.0
67207;1;1.0
672070000;1;1.0
67208;2_3;2.0
672080000;2_3;2.0
67209;2_2;2.0
672090000;2_2;2.0
67210;2_3;2.0
672100000;2_3;2.0
67212;6_2;6.0
672120000;6_2;6.0
67213;2_3;2.0
672130000;2_3;2.0
67214;3_3;3.0
672140000;3_3;3.0
67215;1;1.0
672150000;1;1.0
67216;3_1;3.0
672160000;3_1;3.0
67217;3_2;3.0
672170000;3_2;3.0
672180101;5;5.0
672180102;6_2;6.0
672180103;5;5.0
672180104;5;5.0
672180201;5;5.0
672180202;4;4.0
672180203;6_2;6.0
672180301;3_3;3.0
672180302;3_3;3.0
672180303;4;4.0
67220;2_2;2.0
672200000;2_2;2.0
67221;1;1.0
672210000;1;1.0
67222;8_1;8.0
672220000;8_1;8.0
67223;3_3;3.0
672230000;3_3;3.0
67225;1;1.0
672250000;1;1.0
67226;5;5.0
672260000;5;5.0
67227;1;1.0
672270000;1;1.0
67228;2_3;2.0
672280000;2_3;2.0
67229;1;1.0
672290000;1;1.0
67230;4;4.0
672300000;4;4.0
67231;2_2;2.0
672310000;2_2;2.0
67232;2_2;2.0
672320000;2_2;2.0
67233;3_2;3.0
672330000;3_2;3.0
67234;3_1;3.0
672340000;3_1;3.0
67235;2_2;2.0
672350000;2_2;2.0
67236;1;1.0
672360000;1;1.0
67237;3_1;3.0
672370000;3_1;3.0
67238;3_2;3.0
672380000;3_2;3.0
67239;2_3;2.0
672390000;2_3;2.0
67240;1;1.0
672400000;1;1.0
67241;2_1;2.0
672410000;2_1;2.0
67242;3_3;3.0
672420000;3_3;3.0
67244;1;1.0
672440000;1;1.0
67245;1;1.0
672450000;1;1.0
67246;1;1.0
672460000;1;1.0
67247;3_3;3.0
672470000;3_3;3.0
67248;3_3;3.0
672480000;3_3;3.0
67249;3_2;3.0
672490000;3_2;3.0
67250;3_3;3.0
672500000;3_3;3.0
67252;3_3;3.0
672520000;3_3;3.0
67253;3_1;3.0
672530000;3_1;3.0
67254;2_2;2.0
672540000;2_2;2.0
67255;2_3;2.0
672550000;2_3;2.0
67256;5;5.0
672560000;5;5.0
67257;1;1.0
672570000;1;1.0
67258;1;1.0
672580000;1;1.0
67259;1;1.0
672590000;1;1.0
67260;3_3;3.0
672600000;3_3;3.0
67261;3_1;3.0
672610000;3_1;3.0
67263;3_1;3.0
672630000;3_1;3.0
67264;3_3;3.0
672640000;3_3;3.0
67265;2_2;2.0
672650000;2_2;2.0
67266;3_3;3.0
672660000;3_3;3.0
672670101;6_1;6.0
672670102;6_2;6.0
672670201;6_1;6.0
672670202;6_2;6.0
672670203;6_2;6.0
672670301;6_2;6.0
672670302;6_2;6.0
67268;3_3;3.0
672680000;3_3;3.0
67269;1;1.0
672690000;1;1.0
67270;2_2;2.0
672700000;2_2;2.0
67271;2_2;2.0
672710000;2_2;2.0
67272;3_1;3.0
672720000;3_1;3.0
67273;1;1.0
672730000;1;1.0
67274;1;1.0
672740000;1;1.0
67275;3_1;3.0
672750000;3_1;3.0
67276;3_1;3.0
