codgeo;P10_POP0610;P10_POP1117;P10_POP1824;P10_POP2539;P10_POP4054;P10_POP5564;P10_POP6579;P10_POP80P
50144;28.0;41.0;36.0;88.0;75.0;94.0;90.0;49.0
50145;51.807629;49.923715;23.548922;122.454395;105.499171;81.008292;62.169154;22.606965
50146;9.887509;20.773559;9.887509;36.254199;51.434628;42.845871;37.352811;16.479181
50147;471.959499;748.940521;1170.359241;1613.754951;1835.6070789999999;1093.935595;1214.788575;653.0332000000001
50148;30.204082;26.176871;31.210884;103.70068;83.564626;63.428571;46.312925;13.088435
50149;73.456311;97.941748;43.320388;195.883495;218.485437;139.378641;85.699029;24.485437
50150;12.5;27.083333;17.708333;39.583333;58.333333;27.083333;40.625;12.5
50151;146.262053;185.976682;130.995648;358.902654;424.506552;329.226153;323.892453;141.503846
50152;16.0;15.0;23.0;43.0;50.0;28.0;44.0;19.0
50153;5.922747;19.742489;10.858369;37.51073;54.291845;33.562232;31.587983;22.703863
50154;22.714286;47.493506;36.136364;88.792208;106.344156;59.883117;54.720779;19.616883
50155;21.0;23.0;11.0;55.0;44.0;30.0;24.0;13.0
50156;1.016393;8.131148;3.04918;8.131148;18.295082;5.081967;8.131148;7.114754
50158;16.609891;36.150939;30.288625;43.967358;75.233035;37.127991;65.53462;23.569439
50159;37.101315;46.125959;38.104053;116.317635;125.342279;96.26287;85.9972;52.603564
50160;24.704467;37.056701;16.152921;73.16323;101.668385;84.565292;128.273196;56.060137
50161;28.279118;42.418677;28.279118;93.927071;89.887197;68.667536;93.854814;60.267792
50162;98.0;163.0;94.0;249.0;406.0;257.0;125.0;39.0
50163;23.320557;25.348432;22.30662;52.724739;53.738676;39.543554;35.487805;18.250871
50164;56.434303;89.268806;71.825476;211.372116;213.424273;124.155466;107.738215;46.173521
50165;164.0;267.0;173.0;383.0;590.0;542.0;643.0;332.0
50166;18.0;31.0;31.0;53.0;72.0;30.0;25.0;10.0
50167;59.0;78.0;27.0;131.0;146.0;116.0;123.0;63.0
50168;150.114921;161.359067;137.934755;476.646038;422.867212;295.184269;444.137643;231.106379
50169;10.306122;7.214286;6.183673;16.489796;18.55102;9.27551;9.27551;11.336735
50170;6.0;8.0;4.0;8.0;22.0;6.0;10.0;4.0
50171;1.121212;4.484848;1.121212;12.333333;7.848485;3.363636;3.363636;1.121212
50172;31.0;42.0;23.0;72.0;71.0;40.0;32.0;17.0
50173;1185.473624;1881.539135;1259.099463;3027.5735059999997;4061.2699270000003;2036.069498;1874.8988570000001;878.9193630000001
50174;11.574986;25.254515;7.3659;29.413799;41.038586;21.045429;11.574986;6.313629
50175;17.853061;27.771429;15.869388;47.608163;57.526531;32.730612;20.828571;5.95102
50176;41.242938;27.838983;17.528249;74.237288;87.641243;38.149718;25.776836;13.403955
50177;14.085366;21.128049;28.170732;44.268293;68.414634;64.390244;54.329268;18.109756
50178;79.567937;96.690151;63.452912;199.423436;324.314881;276.976995;193.380302;84.603882
50179;0.95;1.9;6.65;6.65;14.25;9.5;6.65;7.6
50180;24.805699;34.727979;23.813472;80.370466;80.370466;50.603627;31.751295;24.805699
50181;20.421687;31.653614;19.400602;63.307229;66.370482;34.716867;40.843373;24.506024
50182;16.0;27.0;13.0;42.0;57.0;50.0;46.0;31.0
50183;22.0;25.0;15.0;60.0;55.0;50.0;42.0;22.0
50184;96.80503;137.305094;126.511135;286.809115;405.000638;225.21704;208.407372;130.285868
50185;63.232836;83.39403;59.567164;185.116418;185.116418;109.970149;99.889552;38.489552
50186;17.435897;17.435897;14.358974;36.923077;49.230769;25.641026;20.512821;5.128205
50187;68.922122;107.878104;51.941309;172.80474;256.709932;96.890519;45.948081;13.984199
50188;66.930281;92.029136;63.792924;234.255983;195.561915;87.845994;115.03642;42.877211
50189;25.28;30.141538;17.501538;45.698462;67.089231;46.670769;50.56;13.612308
50190;6.0;11.0;6.0;21.0;47.0;25.0;35.0;6.0
50191;7.0;8.0;10.0;24.0;23.0;23.0;19.0;7.0
50192;3.428571;8.0;2.285714;14.857143;14.857143;20.571429;19.428571;8.0
50193;16.363636;17.454545;9.818182;34.909091;62.181818;30.545455;37.090909;9.818182
50194;27.145553;39.210243;17.091644;51.274933;97.522911;48.25876;50.269542;18.097035
50195;13.420863;32.003597;19.615108;30.971223;70.201439;37.165468;57.81295;17.55036
50196;22.497942;33.746914;23.520576;55.222222;93.059671;98.17284;104.308642;48.063786
50197;71.595598;104.05227;69.686382;180.420908;254.88033;188.057772;287.337001;156.555708
50198;29.0;31.0;22.0;45.0;75.0;78.0;84.0;34.0
50199;15.0;20.0;16.0;48.0;82.0;64.0;98.0;50.0
50200;32.770156;39.938628;47.1071;109.575211;186.380265;156.68231;150.537906;75.780987
50202;33.470138;65.894334;43.929556;135.972435;174.672282;79.491577;64.848392;17.781011
50203;327.53756899999996;546.849489;444.55188699999997;1002.926845;1231.711381;706.345112;632.2553849999999;256.169075
50204;9.72973;10.702703;6.810811;19.459459;19.459459;28.216216;32.108108;8.756757
50205;9.122172;19.257919;10.135747;62.841629;35.475113;27.366516;19.257919;9.122172
50206;8.128;10.16;4.064;34.544;23.368;8.128;15.24;9.144
50207;18.306818;17.289773;7.119318;30.511364;34.579545;28.477273;24.409091;10.170455
50208;13.0;12.0;8.0;24.0;32.0;14.0;28.0;12.0
50209;67.456376;84.076063;47.903803;174.017897;202.369128;140.778523;56.702461;24.440716
50210;17.636888;31.123919;19.711816;67.435159;70.54755;45.648415;57.060519;22.824207
50211;5.0;6.0;11.0;13.0;27.0;18.0;25.0;7.0
50212;20.116279;16.093023;12.069767;28.162791;34.197674;19.110465;25.145349;4.023256
50213;39.429787;39.429787;25.004255;80.782979;92.323404;70.204255;56.740426;17.310638
50214;13.845018;24.723247;9.889299;44.501845;65.269373;33.623616;32.634686;22.745387
50215;129.202175;147.371231;72.676223;261.432526;389.625309;354.296589;416.878893;171.596639
50216;64.0;77.0;49.0;134.0;172.0;78.0;99.0;55.0
50217;35.755396;42.906475;32.690647;140.978417;93.985612;59.251799;70.489209;25.539568
50218;633.133791;940.524349;1046.353545;1829.2538829999999;2187.123862;2092.855783;2354.9857220000004;1319.907881
50219;48.218182;74.336364;36.163636;104.472727;191.868182;89.404545;56.254545;11.05
50220;58.0;85.0;43.0;131.0;222.0;83.0;66.0;21.0
50221;4.2;7.35;0.0;13.65;11.55;4.2;13.65;3.15
50222;47.540862;71.839525;47.540862;129.945022;165.864785;81.347697;71.839525;32.750371
50223;8.0;16.0;5.0;21.0;22.0;22.0;11.0;4.0
50224;72.044118;78.308824;71.0;218.220588;196.294118;114.852941;113.808824;45.941176
50225;6.768595;9.669421;3.867769;26.107438;18.371901;20.305785;17.404959;5.801653
50227;29.0;23.0;27.0;72.0;69.0;45.0;34.0;18.0
50228;58.0;91.0;68.0;170.0;247.0;165.0;196.0;118.0
50229;3.055046;9.165138;4.073394;20.366972;24.440367;21.385321;15.275229;4.073394
50230;72.126984;111.746032;33.52381;129.015873;231.619048;132.063492;91.428571;26.412698
50231;23.520199;41.160347;19.600165;72.520612;129.361092;127.401075;135.595123;72.541096
50232;45.099338;57.125828;13.028698;94.207506;89.196468;49.108168;47.103753;23.050773
50233;9.590164;6.393443;5.327869;33.032787;21.311475;13.852459;19.180328;6.393443
50234;3.714286;7.428571;10.214286;17.642857;9.285714;11.142857;6.5;3.714286
50235;21.585903;26.982379;9.713656;36.696035;63.678414;33.45815;33.45815;5.396476
50236;82.829269;151.853661;130.215629;216.933801;309.623698;200.226083;300.818318;183.712084
50237;71.711735;107.06259;103.022492;186.85452;225.235449;179.754187;237.225039;160.181667
50238;19.897113;36.809659;34.825243;59.696635;114.450761;62.734152;61.786953;82.938381
50239;88.286295;119.387149;61.198454;188.53468;261.310473;185.524919;120.390402;36.117121
50240;48.0;49.0;28.0;98.0;100.0;28.0;36.0;8.0
50241;13.91954;22.867816;8.948276;35.793103;32.810345;19.885057;21.873563;6.95977
50242;15.288462;14.269231;12.230769;34.653846;28.538462;13.25;16.307692;4.076923
50243;32.0;47.0;24.0;81.0;119.0;80.0;88.0;30.0
50244;12.670886;21.886076;3.455696;32.253165;47.227848;28.797468;13.822785;10.367089
50245;13.280172;29.625;12.258621;26.560345;45.969828;35.75431;43.926724;21.452586
50246;5.92;5.92;1.973333;12.826667;17.76;7.893333;8.88;6.906667
50247;18.580645;17.548387;10.322581;38.193548;28.903226;18.580645;28.903226;13.419355
50248;24.495301;31.639764;98.292666;74.485947;81.651003;43.846228;32.660401;15.309563
50249;22.508251;25.577558;13.30033;79.80198;54.224422;35.808581;32.739274;10.231023
50250;4.946809;16.819149;4.946809;15.829787;15.829787;7.914894;13.851064;3.957447
50251;26.833819;44.379009;13.41691;68.116618;88.758017;31.994169;36.122449;8.25656
50252;71.586682;73.575201;51.701493;176.978186;187.91504;108.374282;76.557979;33.804822
50253;9.313433;18.626866;6.208955;33.114428;52.776119;24.835821;34.149254;12.41791
50254;10.858974;25.666667;8.884615;13.820513;68.115385;38.5;40.474359;17.769231
50255;25.0;31.0;18.0;62.0;72.0;39.0;34.0;12.0
50256;240.0;292.0;156.0;601.0;676.0;398.0;470.0;205.0
50257;33.139217;49.174323;39.718657;108.787063;105.553661;56.657372;50.24333;20.311133
50258;2.69697;5.393939;6.292929;24.272727;18.878788;7.191919;6.292929;4.494949
50259;53.70639;54.739206;41.312608;128.069085;117.740933;61.968912;69.198618;28.918826
50260;38.0;42.0;43.0;89.0;132.0;67.0;99.0;62.0
50261;11.0;9.0;12.0;32.0;29.0;26.0;23.0;14.0
50262;27.504912;30.451866;34.381139;100.196464;104.125737;70.726916;73.67387;16.699411
50263;27.578571;39.835714;20.428571;74.564286;92.95;63.328571;59.242857;19.407143
50265;2.0;5.0;9.0;26.0;36.0;27.0;30.0;11.0
50266;27.0;46.0;36.0;72.0;102.0;63.0;51.0;21.0
50267;139.0;184.0;154.0;343.0;389.0;243.0;274.0;149.0
50268;19.54717;24.433962;12.70566;39.09434;58.641509;29.320755;33.230189;21.501887
50269;12.078431;24.156863;12.078431;38.431373;46.117647;31.843137;37.333333;3.294118
50270;25.336927;34.458221;24.32345;68.916442;91.212938;45.606469;43.579515;12.161725
50271;4.0;2.0;5.0;11.0;18.0;19.0;14.0;9.0
50272;51.0;57.0;43.0;130.0;159.0;170.0;205.0;64.0
50273;43.295066;44.301928;34.233308;83.569547;112.768545;59.346368;100.393747;39.923536
50274;70.219116;72.225377;115.176104;174.541742;190.594745;128.40067;149.463486;39.122079
50275;14.756757;15.810811;4.216216;28.459459;28.459459;10.540541;40.054054;2.108108
50276;43.839416;35.868613;33.875912;100.631387;119.562044;87.678832;55.79562;33.875912
50277;47.850302;57.013125;30.542746;86.537779;131.333807;114.008513;89.592054;24.434197
50278;20.987448;25.757322;14.309623;47.698745;41.020921;18.125523;21.941423;14.309623
50279;39.542484;63.267974;36.576797;112.696078;134.444444;75.130719;49.428105;33.611111
50280;15.0;28.0;17.0;65.0;76.0;31.0;37.0;13.0
50281;51.020024;70.64311;65.737338;150.116608;156.984688;107.926973;97.134276;65.737338
50282;18.589212;15.80083;11.153527;62.273859;33.460581;31.60166;21.377593;10.224066
50283;3.692308;3.692308;0.0;4.923077;11.076923;8.615385;12.307692;1.230769
50284;8.769231;10.717949;2.923077;25.333333;22.410256;18.512821;7.794872;5.846154
50285;12.232767;23.446137;20.387946;51.989261;61.163837;34.620413;28.464935;38.267963
50287;32.60251;44.828452;28.527197;86.600418;119.202929;94.751046;36.677824;10.188285
50288;69.177092;108.41186;76.404549;211.661251;268.448416;174.49147;207.531275;64.014622
50289;59.419087;70.312586;44.564315;131.71231;149.538036;71.302905;95.070539;31.69018
50290;17.138211;40.325203;32.260163;59.479675;65.528455;53.430894;47.382114;35.284553
50291;10.0;13.0;5.0;32.0;15.0;17.0;25.0;8.0
50292;145.048368;156.128451;132.961004;401.904852;428.094141;234.696317;270.87752;186.957048
50293;22.876289;25.054983;15.250859;40.305842;72.986254;52.28866;44.66323;25.054983
50294;83.0;104.0;80.0;179.0;283.0;197.0;116.0;79.0
50295;7.0;13.0;5.0;27.0;24.0;24.0;22.0;3.0
50296;20.918288;25.898833;7.968872;32.871595;64.747082;48.809339;36.856031;8.964981
50297;70.521901;96.71575;69.514445;184.364399;235.744641;172.27493;130.969245;35.260951
50298;54.0;68.0;37.0;97.0;152.0;98.0;80.0;18.0
50299;19.391753;14.28866;9.185567;36.742268;46.948454;21.43299;21.43299;12.247423
50300;16.258065;24.387097;11.177419;25.403226;40.645161;25.403226;19.306452;15.241935
50301;10.384615;10.384615;6.230769;32.192308;29.076923;22.846154;31.153846;5.192308
50302;19.876923;27.2;21.969231;39.753846;88.923077;25.107692;29.292308;4.184615
50304;17.11039;15.097403;4.025974;21.136364;35.227273;21.136364;26.168831;5.032468
50305;61.078101;72.465544;24.845329;151.14242;134.578867;100.416539;53.831547;12.422665
50308;17.68;20.8;16.64;57.2;56.16;43.68;28.08;17.68
50310;18.7;17.661111;12.466667;36.361111;29.088889;30.127778;15.583333;10.388889
50311;15.681818;19.863636;8.363636;32.409091;51.227273;33.454545;36.590909;17.772727
50312;7.094595;8.108108;10.135135;23.310811;21.283784;19.256757;34.459459;17.22973
50313;15.0;11.0;5.0;35.0;28.0;19.0;11.0;6.0
50315;16.0;27.0;11.0;42.0;47.0;35.0;55.0;31.0
50316;15.0;28.0;19.0;58.0;54.0;29.0;19.0;10.0
50317;19.077869;25.102459;15.061475;58.237705;44.180328;17.069672;25.102459;10.040984
50318;9.918699;18.845528;12.894309;30.747967;59.512195;39.674797;46.617886;12.894309
50319;33.606965;44.169154;22.084577;80.656716;77.776119;46.089552;39.368159;12.482587
50320;15.0;14.0;7.0;33.0;33.0;25.0;22.0;8.0
50321;28.328185;55.679537;23.444015;77.169884;125.034749;97.683398;42.980695;18.559846
50323;16.78481;12.835443;10.860759;32.582278;42.455696;31.594937;46.405063;17.772152
50324;7.336538;14.673077;5.240385;19.913462;22.009615;14.673077;9.432692;3.144231
50325;17.0;31.0;19.0;43.0;60.0;34.0;26.0;9.0
50326;11.438298;18.110638;13.344681;24.782979;53.378723;41.940426;36.221277;15.251064
50327;11.0;10.0;7.0;26.0;39.0;21.0;34.0;3.0
50328;57.0;55.0;43.0;160.0;135.0;75.0;92.0;26.0
50329;18.726225;27.596542;20.697406;67.020173;74.904899;49.279539;39.423631;15.769452
50330;18.440816;30.734694;11.269388;36.881633;66.591837;28.685714;28.685714;11.269388
50332;33.538576;59.962908;42.68546;111.795252;160.578635;105.697329;91.468843;30.489614
50333;33.4;29.470588;14.735294;49.117647;73.676471;53.047059;44.205882;16.7
50334;20.711744;33.13879;16.569395;45.565836;65.241993;33.13879;38.316726;10.355872
50335;42.0;48.0;24.0;97.0;108.0;73.0;44.0;25.0
50336;15.80083;19.751037;10.863071;29.626556;53.327801;36.539419;45.427386;11.850622
50337;23.125341;17.092643;12.065395;70.381471;68.370572;54.294278;67.365123;27.147139
50338;17.286517;24.404494;19.320225;44.741573;70.162921;52.876404;69.146067;46.775281
50339;18.774481;29.643917;23.715134;46.442136;72.133531;37.548961;69.169139;13.833828
50340;14.364583;16.416667;9.234375;40.015625;47.197917;27.703125;18.46875;5.130208
50341;125.891125;171.851377;180.000569;330.494924;410.206733;211.075228;301.754243;232.847637
50342;39.0;76.0;42.0;96.0;181.0;135.0;141.0;49.0
50343;24.238876;31.025761;16.482436;55.264637;86.290398;55.264637;87.259953;31.025761
50345;43.0;66.0;23.0;88.0;155.0;105.0;68.0;13.0
50347;16.059041;30.110701;25.092251;50.184502;59.217712;31.114391;34.125461;8.02952
50348;44.680851;41.702128;25.815603;108.22695;104.255319;80.425532;80.425532;31.77305
50349;61.0;108.0;61.0;162.0;251.0;208.0;260.0;117.0
50350;38.930481;63.885918;35.935829;98.823529;123.778966;62.887701;71.871658;26.951872
50351;2.222222;7.777778;7.777778;11.111111;20.0;15.555556;8.888889;4.444444
50352;24.352941;19.058824;23.294118;55.058824;64.588235;33.882353;41.294118;7.411765
50353;3.166818;1.055606;1.055606;13.325262;11.108423;9.06586;2.111212;1.055606
50354;25.775216;39.654179;17.84438;62.455331;64.43804;49.567723;36.680115;19.827089
50355;23.61791;18.483582;17.456716;71.880597;71.880597;34.913433;56.477612;18.483582
50356;61.0;74.0;42.0;137.0;201.0;87.0;107.0;59.0
50357;3.954545;8.897727;3.954545;14.829545;20.761364;9.886364;17.795455;3.954545
50358;14.0;21.0;9.0;21.0;56.0;32.0;27.0;17.0
50359;74.528543;98.010139;134.523186;206.521647;360.391448;289.801929;256.350331;230.176723
50360;20.55336;23.636364;15.41502;46.245059;69.881423;32.885375;27.747036;10.27668
50361;18.478261;10.869565;6.521739;59.782609;36.956522;16.304348;22.826087;7.608696
50362;17.170569;28.280936;14.140468;57.571906;71.712375;39.391304;39.391304;10.100334
50363;90.15608;127.038113;69.666062;244.855717;201.826679;94.254083;144.454628;60.445554
50364;59.690987;53.819742;45.991416;153.630901;96.875536;73.390558;85.133047;37.184549
50365;36.635514;33.88785;14.654206;87.009346;75.102804;47.626168;43.046729;16.485981
50368;4.050633;11.139241;7.088608;12.151899;23.291139;6.075949;9.113924;1.012658
50369;69.0;85.0;49.0;169.0;187.0;100.0;65.0;30.0
50370;37.0;51.0;31.0;112.0;102.0;86.0;69.0;16.0
50371;21.825478;45.729573;22.864786;74.592719;108.969062;91.379982;72.751593;21.825478
50372;15.272956;18.327547;14.254759;33.600504;40.677526;33.415862;13.102277;6.075611
50373;7.926606;8.917431;4.954128;20.807339;19.816514;12.880734;16.844037;3.963303
50374;1.0;3.0;3.0;3.0;6.0;6.0;9.0;4.0
50375;7.192308;11.302198;12.32967;23.631868;46.236264;27.741758;41.098901;5.137363
50376;23.0;47.0;26.0;50.0;129.0;84.0;29.0;10.0
50378;44.892754;74.481159;40.811594;127.536232;127.536232;93.866667;118.353623;27.547826
50379;6.096;8.128;11.176;27.432;22.352;17.272;13.208;6.096
50380;7.0;11.0;9.0;26.0;27.0;20.0;14.0;5.0
50381;30.669856;38.848485;27.602871;101.210526;118.590112;105.299841;120.634769;48.049442
50382;25.487965;67.641138;30.389497;57.838074;153.908096;56.857768;27.448578;7.842451
50384;14.846154;15.835897;9.897436;33.651282;37.610256;31.671795;21.774359;9.897436
50385;3.341463;14.479675;13.365854;17.821138;26.731707;12.252033;27.845528;16.707317
50386;45.836978;55.212724;27.085487;53.129225;156.262425;76.047714;67.713718;19.793241
50387;26.0;29.0;24.0;66.0;73.0;50.0;32.0;15.0
50388;54.760563;77.070423;47.661972;156.169014;191.661972;150.084507;91.267606;45.633803
50389;31.568182;47.352273;22.097727;87.338636;98.913636;55.770455;54.718182;23.15
50390;15.0;10.0;12.0;22.0;31.0;20.0;25.0;5.0
50391;100.0;160.0;99.0;248.0;409.0;271.0;265.0;179.0
50393;130.526181;177.990247;147.596535;325.326618;402.455725;300.784425;365.231227;284.652167
50394;128.039285;188.976408;176.129045;266.226464;431.758216;302.78542;469.184332;314.108265
50395;16.129555;17.137652;11.089069;37.299595;68.550607;42.340081;29.234818;16.129555
50396;13.87931;18.505747;2.775862;22.206897;36.086207;22.206897;21.281609;9.252874
50397;18.0;21.0;4.0;26.0;52.0;23.0;55.0;14.0
50398;19.337143;6.445714;7.52;62.308571;23.634286;19.337143;21.485714;4.297143
50399;5.083333;12.2;13.216667;36.6;29.483333;21.35;30.5;19.316667
50400;95.14655;118.180537;123.676325;318.439773;427.063086;257.194249;310.107272;166.010177
50401;49.518672;65.053942;50.489627;142.73029;163.120332;79.618257;63.112033;21.360996
50402;246.085222;362.862895;289.107418;671.356364;988.373718;339.109028;320.18141;129.780016
50403;75.120158;137.720289;70.946815;204.493762;290.047275;286.917269;328.650689;121.026921
50404;16.147465;14.129032;10.092166;54.497696;36.331797;32.294931;29.267281;7.064516
50405;19.0;23.0;15.0;41.0;45.0;41.0;46.0;12.0
50406;24.673469;48.318878;30.841837;86.357143;96.637755;35.982143;47.290816;11.308673
50407;64.0;89.0;35.0;177.0;187.0;98.0;94.0;39.0
50408;31.0;37.0;27.0;89.0;95.0;69.0;58.0;30.0
50409;124.509773;141.443102;113.552913;332.690114;317.757224;239.058764;315.756785;86.658802
50410;166.044292;294.587051;227.680579;566.728677;791.258384;668.546054;780.374165;398.370347
50411;49.081747;37.060526;40.059946;121.203186;111.191387;88.154637;76.134398;22.038905
50412;72.059266;139.043936;85.253217;187.078497;343.376061;302.445935;302.445935;160.357241
50413;46.341085;29.317829;22.697674;104.031008;96.465116;52.96124;52.015504;32.155039
50414;31.516981;45.30566;36.441509;101.445283;108.339623;62.049057;80.762264;10.833962
50415;8.593447;13.964351;17.186894;38.670512;55.857406;47.263959;57.199423;60.151294
50416;355.961595;543.4919620000001;457.2956429999999;1082.753344;1161.6119039999999;550.661511;527.350512;209.926069
50417;89.237852;123.716113;104.448849;239.319693;317.402813;233.235294;275.826087;99.378517
50418;61.447783;77.0701;55.198856;109.356223;179.135908;89.567954;84.360515;26.037196
50419;95.191549;94.178873;99.242254;297.726761;255.194366;184.307042;199.497183;76.96338
50420;58.703418;89.067255;55.667034;176.110254;210.522602;107.285557;90.079383;44.533627
50421;13.358621;17.468966;21.57931;33.910345;44.186207;62.682759;58.572414;30.827586
50422;9.442623;18.885246;7.344262;34.622951;46.163934;28.327869;25.180328;10.491803
50423;14.064516;17.078341;11.050691;35.16129;49.225806;39.179724;20.092166;14.064516
50425;100.0;118.0;71.0;237.0;258.0;143.0;105.0;24.0
50426;17.953728;31.917738;21.943445;58.848329;73.809769;73.809769;65.830334;22.940874
50427;9.924528;22.826415;17.864151;35.728302;57.562264;40.690566;39.698113;27.788679
50428;20.036054;34.347521;32.439325;67.740944;73.465531;75.373726;87.912676;55.107191
50429;45.05427;67.080801;27.032562;117.141101;168.202606;137.16425;147.17728;66.079595
50430;2.068966;0.0;1.034483;5.172414;6.206897;4.137931;4.137931;5.172414
50431;47.0;53.0;49.0;120.0;113.0;78.0;94.0;47.0
50432;11.606299;12.661417;2.110236;18.992126;29.543307;25.322835;16.88189;9.496063
50433;77.459898;81.483788;78.46587;166.991468;233.385666;184.093003;199.182594;85.507679
50434;27.522581;30.580645;11.212903;66.258065;57.083871;36.696774;47.909677;10.193548
50435;53.577882;64.697819;36.392523;130.406542;129.395639;65.708723;89.970405;26.283489
50436;55.514918;95.168431;45.60154;170.510106;228.0077;171.501444;155.640038;37.670837
50437;60.054827;63.992849;59.070322;112.233611;174.257449;101.404052;123.06317;70.884386
50438;27.91954;26.922414;10.968391;74.784483;52.847701;56.836207;40.882184;25.925287
50440;22.492013;34.760383;16.357827;62.364217;79.744409;34.760383;32.715655;17.380192
50441;25.453172;24.435045;28.507553;65.160121;80.432024;39.706949;30.543807;12.217523
50442;15.053381;29.103203;12.042705;56.199288;58.206406;40.142349;37.131673;22.078292
50443;33.0;50.0;44.0;80.0;121.0;68.0;70.0;36.0
50444;161.656483;220.03524;146.502707;401.262796;542.135167;275.832403;268.012757;80.193069
50445;26.0;27.0;17.0;48.0;68.0;43.0;46.0;13.0
50446;41.310714;46.114286;36.507143;110.482143;109.521429;80.7;53.8;17.292857
50447;33.160584;39.189781;14.068127;77.374696;83.403893;60.291971;49.238443;19.092457
50448;53.0;53.0;43.0;139.0;146.0;67.0;100.0;44.0
50449;19.669421;15.735537;5.900826;38.355372;49.173554;28.520661;35.404959;24.586777
50450;12.815864;27.603399;16.759207;53.235127;91.68272;61.121813;39.433428;19.716714
50451;8.619718;17.239437;9.577465;24.901408;35.43662;13.408451;14.366197;4.788732
50452;54.575342;46.490107;36.383562;110.161339;140.480974;87.926941;109.150685;32.340944
50453;41.822055;71.403509;37.741855;130.566416;167.288221;126.486216;136.686717;28.561404
50454;32.077612;38.01791;26.137313;97.420896;86.728358;34.453731;29.701493;7.128358
50455;75.520293;76.554818;60.002425;153.109635;146.902488;133.419129;118.763087;75.345931
50456;28.0;34.0;25.0;79.0;96.0;112.0;90.0;28.0
50457;24.688995;16.45933;18.516746;47.320574;47.320574;22.631579;17.488038;4.114833
50458;31.296703;56.725275;33.252747;89.0;129.098901;63.571429;64.549451;21.516484
50460;55.049724;84.132597;45.701657;147.491713;190.077348;78.939227;54.01105;20.773481
50461;14.0;22.0;13.0;35.0;54.0;27.0;20.0;7.0
50462;19.0;32.0;18.0;64.0;80.0;61.0;78.0;36.0
50463;41.182994;35.005545;22.650647;81.336414;108.10536;71.040665;108.10536;47.360444
50464;47.842623;48.839344;36.878689;111.632787;127.580328;75.75082;74.754098;28.904918
50465;55.0;78.0;46.0;143.0;182.0;106.0;83.0;19.0
50467;27.0;56.0;32.0;68.0;126.0;57.0;62.0;10.0
50468;57.988;50.866667;46.797333;155.652;128.184;96.646667;98.681333;45.78
50469;14.135484;44.425806;21.203226;42.406452;76.735484;29.280645;57.551613;9.087097
50470;32.208633;34.160671;23.42446;79.057554;108.338129;46.848921;41.968825;8.784173
50471;14.334471;32.491468;15.290102;41.09215;53.515358;48.737201;44.914676;19.112628
50472;16.0;16.0;15.0;32.0;45.0;33.0;37.0;4.0
50473;19.0;35.0;26.0;70.0;96.0;68.0;35.0;8.0
50474;30.795455;32.848485;32.848485;92.386364;105.731061;64.670455;94.439394;53.378788
50475;30.182039;80.485437;46.279126;96.582524;201.213592;148.898058;136.825243;50.303398
50476;15.323944;4.788732;2.873239;50.760563;31.605634;28.732394;35.43662;9.577465
50477;33.485294;38.558824;20.294118;65.955882;96.397059;56.823529;43.632353;27.397059
50478;26.0;39.0;29.0;70.0;84.0;68.0;37.0;11.0
50479;7.059322;7.059322;3.025424;12.101695;25.211864;26.220339;19.161017;14.118644
50480;31.507003;55.137255;52.183473;136.858543;161.473389;114.212885;68.921569;35.445378
50481;31.034598;56.0625;53.059152;92.102679;171.190848;204.227679;183.204241;64.071429
50482;12.681373;20.485294;14.632353;33.166667;48.77451;27.313725;15.607843;14.632353
50483;63.0;83.0;65.0;157.0;202.0;131.0;104.0;30.0
50484;136.0;252.0;373.0;473.0;658.0;518.0;907.0;488.0
50485;95.406799;145.07003;105.166067;205.439203;354.349115;162.588843;170.348389;42.823766
50486;36.0;41.0;29.0;123.0;93.0;54.0;69.0;25.0
50487;116.240388;188.903593;167.60313;397.931167;619.376286;375.0664;448.785662;248.296002
50488;32.673806;47.525535;34.654036;112.873147;100.001647;79.209226;91.09061;51.485997
50489;34.274194;36.290323;26.209677;92.741935;105.846774;79.637097;64.516129;26.209677
50490;24.929775;21.938202;17.949438;57.837079;76.783708;59.831461;58.83427;20.941011
50491;37.80916;27.145038;23.267176;89.19084;63.984733;44.59542;35.870229;12.603053
50492;74.0;100.0;52.0;272.0;254.0;147.0;135.0;52.0
50493;106.041791;120.907463;69.373134;258.662687;280.465672;193.253731;134.78209;51.534328
50494;14.214559;15.229885;6.091954;35.536398;53.812261;53.812261;46.704981;24.367816
50495;7.092105;6.078947;2.026316;9.118421;20.263158;10.131579;13.171053;5.065789
50496;16.037296;27.062937;16.037296;48.111888;66.153846;68.158508;113.263403;51.118881
50497;21.235294;39.436975;22.246499;57.638655;78.87395;44.492997;52.582633;29.32493
50498;69.0;62.0;44.0;152.0;200.0;98.0;75.0;31.0
50499;31.256198;41.338843;19.157025;99.818182;93.768595;53.438017;72.595041;37.305785
50500;37.263345;33.234875;38.270463;98.697509;108.768683;68.483986;91.647687;34.241993
50502;919.141921;1350.124644;2342.7670949999997;3195.234364;3649.836551;2567.331438;2320.5420719999997;1392.898755
50503;26.0;50.0;27.0;67.0;106.0;92.0;98.0;34.0
50504;16.502439;11.64878;10.678049;56.302439;41.741463;20.385366;7.765854;5.82439
50505;54.971726;72.604167;32.153274;144.171131;166.989583;64.306548;66.380952;22.818452
50506;41.470711;43.399582;36.648536;89.692469;91.621339;61.723849;39.541841;14.466527
