codgeo;CLUSTER
253310000;9.0
25332;6.0
253320000;6.0
25333;6.0
253330000;6.0
25334;10.0
253340000;10.0
25335;7.0
253350000;7.0
25336;8.0
253360000;8.0
25338;8.0
253380000;8.0
25339;7.0
253390000;7.0
25340;9.0
253400000;9.0
25341;6.0
253410000;6.0
25342;6.0
253420000;6.0
25343;9.0
253430000;9.0
25344;8.0
253440000;8.0
25345;6.0
253450000;6.0
25346;8.0
253460000;8.0
25347;6.0
253470000;6.0
25348;10.0
253480000;10.0
25349;9.0
253490000;9.0
25350;6.0
253500000;6.0
25351;10.0
253510000;10.0
25354;9.0
253540000;9.0
25355;6.0
253550000;6.0
25356;2.0
253560000;2.0
25357;9.0
253570000;9.0
25359;8.0
253590000;8.0
25360;7.0
253600000;7.0
25361;2.0
253610000;2.0
25362;9.0
253620000;9.0
25364;6.0
253640000;6.0
25365;6.0
253650000;6.0
25366;6.0
253660000;6.0
253670101;10.0
253670102;2.0
253670103;5.0
25368;9.0
253680000;9.0
25369;6.0
253690000;6.0
25370;6.0
253700000;6.0
25371;6.0
253710000;6.0
25372;6.0
253720000;6.0
25373;6.0
253730000;6.0
25374;9.0
253740000;9.0
25375;6.0
253750000;6.0
25376;6.0
253760000;6.0
25377;6.0
253770000;6.0
25378;8.0
253780000;8.0
25379;6.0
253790000;6.0
25380;1.0
253800000;1.0
25381;9.0
253810000;9.0
25382;9.0
253820000;9.0
25383;9.0
253830000;9.0
25384;8.0
253840000;8.0
25385;6.0
253850000;6.0
25386;10.0
253860000;10.0
25387;6.0
253870000;6.0
253880101;3.0
253880102;8.0
253880103;2.0
253880104;4.0
253880106;1.0
253880107;1.0
253880108;5.0
253880109;4.0
253880110;4.0
253880111;1.0
253880112;2.0
253880113;2.0
253880114;3.0
253880115;2.0
253880116;5.0
25389;6.0
253890000;6.0
25390;9.0
253900000;9.0
25391;6.0
253910000;6.0
25392;9.0
253920000;9.0
25393;8.0
253930000;8.0
25394;6.0
253940000;6.0
25395;6.0
253950000;6.0
25397;9.0
253970000;9.0
25398;6.0
253980000;6.0
25399;8.0
253990000;8.0
25400;10.0
254000000;10.0
25401;8.0
254010000;8.0
25402;7.0
254020000;7.0
25403;9.0
254030000;9.0
25404;8.0
254040000;8.0
25405;6.0
254050000;6.0
25406;6.0
254060000;6.0
25408;9.0
254080000;9.0
25410;9.0
254100000;9.0
254110101;1.0
254110102;1.0
254110103;2.0
25413;10.0
254130000;10.0
25414;6.0
254140000;6.0
25415;8.0
254150000;8.0
25416;8.0
254160000;8.0
25417;6.0
254170000;6.0
25418;6.0
254180000;6.0
25419;8.0
254190000;8.0
25420;8.0
254200000;8.0
25421;6.0
254210000;6.0
25422;6.0
254220000;6.0
25424;9.0
254240000;9.0
25425;6.0
254250000;6.0
25426;8.0
254260000;8.0
25427;6.0
254270000;6.0
25428;6.0
254280000;6.0
25429;5.0
254290000;5.0
25430;6.0
254300000;6.0
25431;6.0
254310000;6.0
25432;10.0
254320000;10.0
25433;9.0
254330000;9.0
25434;10.0
254340000;10.0
25435;9.0
254350000;9.0
25436;6.0
254360000;6.0
25437;6.0
254370000;6.0
25438;9.0
254380000;9.0
25439;8.0
254390000;8.0
25440;6.0
254400000;6.0
25441;9.0
254410000;9.0
25442;9.0
254420000;9.0
25443;8.0
254430000;8.0
25444;6.0
254440000;6.0
25445;9.0
254450000;9.0
25446;6.0
254460000;6.0
25447;6.0
254470000;6.0
25448;6.0
254480000;6.0
25449;6.0
254490000;6.0
25450;6.0
254500000;6.0
25451;8.0
254510000;8.0
25452;6.0
254520000;6.0
25453;8.0
254530000;8.0
25454;9.0
254540000;9.0
25455;8.0
254550000;8.0
25456;6.0
254560000;6.0
25457;10.0
254570000;10.0
25458;6.0
254580000;6.0
25459;6.0
254590000;6.0
25460;6.0
254600000;6.0
25461;8.0
254610000;8.0
254620101;1.0
254620102;2.0
254620103;9.0
254620104;2.0
254620105;1.0
254620106;1.0
254620107;5.0
254620108;2.0
254620109;2.0
25463;2.0
254630000;2.0
25464;6.0
254640000;6.0
25465;8.0
254650000;8.0
25466;6.0
254660000;6.0
25467;9.0
254670000;9.0
25468;6.0
254680000;6.0
25469;6.0
254690000;6.0
25470;8.0
254700000;8.0
25471;6.0
254710000;6.0
25472;6.0
254720000;6.0
25473;9.0
254730000;9.0
25474;9.0
254740000;9.0
25475;2.0
254750000;2.0
25476;8.0
254760000;8.0
25477;6.0
254770000;6.0
25478;8.0
254780000;8.0
25479;8.0
254790000;8.0
25480;6.0
254800000;6.0
25481;6.0
254810000;6.0
25482;10.0
254820000;10.0
25483;6.0
254830000;6.0
25485;6.0
254850000;6.0
25486;6.0
254860000;6.0
25487;6.0
254870000;6.0
25488;8.0
254880000;8.0
25489;6.0
254890000;6.0
25490;6.0
254900000;6.0
25491;6.0
254910000;6.0
25492;6.0
254920000;6.0
25493;6.0
254930000;6.0
25494;9.0
254940000;9.0
25495;10.0
254950000;10.0
25496;8.0
254960000;8.0
25497;6.0
254970000;6.0
25498;8.0
254980000;8.0
25499;6.0
254990000;6.0
25500;10.0
255000000;10.0
25501;8.0
255010000;8.0
25502;6.0
255020000;6.0
25503;8.0
255030000;8.0
25504;8.0
255040000;8.0
25505;10.0
255050000;10.0
25506;6.0
255060000;6.0
25507;8.0
255070000;8.0
25508;6.0
255080000;6.0
25509;6.0
255090000;6.0
25510;9.0
255100000;9.0
25511;6.0
255110000;6.0
25512;9.0
255120000;9.0
25513;7.0
255130000;7.0
25514;9.0
255140000;9.0
25515;9.0
255150000;9.0
25516;6.0
255160000;6.0
25517;6.0
255170000;6.0
25518;6.0
255180000;6.0
25519;2.0
255190000;2.0
25520;8.0
255200000;8.0
25521;6.0
255210000;6.0
25522;6.0
255220000;6.0
25523;6.0
255230000;6.0
25524;6.0
255240000;6.0
25525;2.0
255250000;2.0
25526;2.0
255260000;2.0
25527;10.0
255270000;10.0
25528;9.0
255280000;9.0
25529;10.0
255290000;10.0
25530;8.0
255300000;8.0
25531;6.0
255310000;6.0
25532;10.0
255320000;10.0
25533;7.0
255330000;7.0
25534;9.0
255340000;9.0
25535;6.0
255350000;6.0
25536;6.0
255360000;6.0
25537;6.0
255370000;6.0
25538;6.0
255380000;6.0
255390101;8.0
255390102;10.0
255390103;2.0
25540;6.0
255400000;6.0
25541;6.0
255410000;6.0
25542;9.0
255420000;9.0
25544;6.0
255440000;6.0
25545;9.0
255450000;9.0
25546;6.0
255460000;6.0
255470101;1.0
255470102;4.0
255470103;3.0
25548;6.0
255480000;6.0
25549;9.0
255490000;9.0
25550;6.0
255500000;6.0
25551;8.0
255510000;8.0
25552;6.0
255520000;6.0
25553;9.0
255530000;9.0
25554;6.0
255540000;6.0
25555;10.0
255550000;10.0
25556;6.0
255560000;6.0
25557;6.0
255570000;6.0
25558;6.0
255580000;6.0
25559;6.0
255590000;6.0
25560;9.0
255600000;9.0
25561;2.0
255610000;2.0
25562;6.0
255620000;6.0
25563;8.0
255630000;8.0
25564;9.0
255640000;9.0
25565;9.0
255650000;9.0
25566;8.0
255660000;8.0
25567;6.0
255670000;6.0
25569;6.0
255690000;6.0
25570;8.0
255700000;8.0
25571;8.0
255710000;8.0
25572;6.0
255720000;6.0
25573;8.0
255730000;8.0
25574;8.0
255740000;8.0
25575;9.0
255750000;9.0
25576;8.0
255760000;8.0
25578;2.0
255780000;2.0
25579;6.0
255790000;6.0
255800101;2.0
255800102;2.0
255800103;10.0
255800104;2.0
255800105;10.0
255800106;4.0
255800107;4.0
255800108;6.0
255800109;7.0
25582;6.0
255820000;6.0
25583;6.0
255830000;6.0
25584;6.0
255840000;6.0
25585;8.0
255850000;8.0
25586;9.0
255860000;9.0
25587;6.0
255870000;6.0
25588;8.0
255880000;8.0
25589;6.0
255890000;6.0
25590;8.0
255900000;8.0
25591;10.0
255910000;10.0
25592;9.0
255920000;9.0
25593;6.0
255930000;6.0
25594;6.0
255940000;6.0
25595;8.0
255950000;8.0
25596;8.0
255960000;8.0
25597;8.0
255970000;8.0
25598;6.0
255980000;6.0
25599;6.0
255990000;6.0
25600;9.0
256000000;9.0
25601;10.0
256010000;10.0
25602;6.0
256020000;6.0
25604;6.0
256040000;6.0
25605;6.0
256050000;6.0
25607;8.0
256070000;8.0
25608;6.0
256080000;6.0
25609;10.0
256090000;10.0
25610;8.0
256100000;8.0
25611;9.0
256110000;9.0
25612;9.0
256120000;9.0
25613;6.0
256130000;6.0
25614;2.0
256140000;2.0
25615;8.0
256150000;8.0
25616;6.0
256160000;6.0
25617;9.0
256170000;9.0
25618;6.0
256180000;6.0
25619;9.0
256190000;9.0
25620;9.0
256200000;9.0
25621;9.0
256210000;9.0
25622;8.0
256220000;8.0
25623;8.0
256230000;8.0
25624;6.0
256240000;6.0
25625;8.0
256250000;8.0
25626;6.0
256260000;6.0
25627;8.0
256270000;8.0
25628;9.0
256280000;9.0
25629;6.0
256290000;6.0
25630;8.0
256300000;8.0
25631;6.0
256310000;6.0
256320101;9.0
256320102;2.0
25633;10.0
256330000;10.0
25634;9.0
256340000;9.0
25635;6.0
256350000;6.0
26001;8.0
260010000;8.0
26002;9.0
260020000;9.0
26003;10.0
260030000;10.0
26004;9.0
260040000;9.0
26005;6.0
260050000;6.0
26006;9.0
260060000;9.0
26007;6.0
260070000;6.0
26008;10.0
260080000;10.0
26009;10.0
260090000;10.0
26010;10.0
260100000;10.0
26011;10.0
260110000;10.0
26012;9.0
260120000;9.0
26013;7.0
260130000;7.0
26014;6.0
260140000;6.0
26015;9.0
260150000;9.0
26016;9.0
260160000;9.0
26017;7.0
260170000;7.0
26018;7.0
260180000;7.0
26019;8.0
260190000;8.0
26020;9.0
260200000;9.0
26021;10.0
260210000;10.0
26022;7.0
260220000;7.0
26023;9.0
260230000;9.0
26024;6.0
260240000;6.0
26025;7.0
260250000;7.0
26026;7.0
260260000;7.0
26027;6.0
260270000;6.0
26028;9.0
260280000;9.0
26030;7.0
260300000;7.0
26031;9.0
260310000;9.0
26032;6.0
260320000;6.0
26033;10.0
260330000;10.0
26034;9.0
260340000;9.0
26035;7.0
260350000;7.0
26036;7.0
260360000;7.0
26037;9.0
260370000;9.0
26038;6.0
260380000;6.0
26039;6.0
260390000;6.0
26040;8.0
260400000;8.0
26041;6.0
260410000;6.0
26042;6.0
260420000;6.0
26043;10.0
260430000;10.0
26045;10.0
260450000;10.0
26046;8.0
260460000;8.0
26047;7.0
260470000;7.0
26048;9.0
260480000;9.0
26049;6.0
260490000;6.0
26050;8.0
260500000;8.0
26051;8.0
260510000;8.0
26052;6.0
260520000;6.0
26054;9.0
260540000;9.0
26055;10.0
260550000;10.0
26056;7.0
260560000;7.0
260570101;1.0
260570102;2.0
260570103;10.0
260570104;5.0
260580101;9.0
260580102;1.0
260580201;2.0
260580202;2.0
260580203;2.0
260580301;9.0
260580302;6.0
260580303;9.0
26059;10.0
260590000;10.0
26060;7.0
260600000;7.0
26061;9.0
260610000;9.0
26062;6.0
260620000;6.0
26063;7.0
260630000;7.0
260640101;9.0
260640102;10.0
26065;9.0
260650000;9.0
26066;8.0
260660000;8.0
26067;8.0
260670000;8.0
26068;6.0
260680000;6.0
26069;10.0
260690000;10.0
26070;10.0
260700000;10.0
26071;9.0
260710000;9.0
26072;6.0
260720000;6.0
26073;8.0
260730000;8.0
26074;10.0
260740000;10.0
26075;8.0
260750000;8.0
26076;8.0
260760000;8.0
26077;6.0
260770000;6.0
26078;9.0
260780000;9.0
26079;9.0
260790000;9.0
26080;9.0
260800000;9.0
26081;9.0
260810000;9.0
26082;9.0
260820000;9.0
26083;10.0
260830000;10.0
26084;9.0
260840000;9.0
26085;10.0
260850000;10.0
26086;7.0
260860000;7.0
26087;6.0
260870000;6.0
26088;6.0
260880000;6.0
26089;10.0
260890000;10.0
26090;7.0
260900000;7.0
26091;8.0
260910000;8.0
26092;6.0
260920000;6.0
26093;6.0
260930000;6.0
26094;9.0
260940000;9.0
26095;10.0
260950000;10.0
26096;9.0
260960000;9.0
26097;9.0
260970000;9.0
26098;9.0
260980000;9.0
26099;9.0
260990000;9.0
26100;9.0
261000000;9.0
26101;10.0
261010000;10.0
26102;9.0
261020000;9.0
26103;10.0
261030000;10.0
26104;7.0
261040000;7.0
26105;7.0
261050000;7.0
26106;9.0
261060000;9.0
26107;10.0
261070000;10.0
261080101;2.0
261080102;1.0
261080103;2.0
26110;6.0
261100000;6.0
26111;8.0
261110000;8.0
26112;10.0
261120000;10.0
26113;7.0
261130000;7.0
26114;7.0
261140000;7.0
26115;9.0
261150000;9.0
26116;10.0
261160000;10.0
26117;7.0
261170000;7.0
26118;9.0
261180000;9.0
26119;9.0
261190000;9.0
26121;9.0
261210000;9.0
26122;7.0
261220000;7.0
26123;7.0
261230000;7.0
26124;9.0
261240000;9.0
26125;6.0
261250000;6.0
26126;7.0
261260000;7.0
26127;8.0
261270000;8.0
26128;7.0
261280000;7.0
26129;6.0
261290000;6.0
26130;7.0
261300000;7.0
26131;7.0
261310000;7.0
26133;8.0
261330000;8.0
26134;8.0
261340000;8.0
26135;8.0
261350000;8.0
26136;8.0
261360000;8.0
26137;7.0
261370000;7.0
26138;8.0
261380000;8.0
26139;6.0
261390000;6.0
26140;6.0
261400000;6.0
26141;8.0
261410000;8.0
26142;9.0
261420000;9.0
26143;10.0
261430000;10.0
26144;9.0
261440000;9.0
26145;9.0
261450000;9.0
26146;7.0
261460000;7.0
26147;7.0
261470000;7.0
26148;10.0
261480000;10.0
26149;9.0
261490000;9.0
26150;8.0
261500000;8.0
26152;7.0
261520000;7.0
26153;10.0
261530000;10.0
26154;7.0
261540000;7.0
26155;6.0
261550000;6.0
26156;6.0
261560000;6.0
26157;6.0
261570000;6.0
26159;8.0
261590000;8.0
26160;9.0
261600000;9.0
26161;7.0
261610000;7.0
26162;10.0
261620000;10.0
26163;10.0
261630000;10.0
26164;7.0
261640000;7.0
261650101;2.0
261650102;9.0
261650103;10.0
261660101;2.0
261660102;6.0
26167;7.0
261670000;7.0
26168;7.0
261680000;7.0
26169;6.0
261690000;6.0
26170;6.0
261700000;6.0
26171;8.0
261710000;8.0
26172;9.0
261720000;9.0
26173;6.0
261730000;6.0
26174;6.0
261740000;6.0
26175;7.0
261750000;7.0
26176;9.0
261760000;9.0
26177;6.0
261770000;6.0
26178;8.0
261780000;8.0
26179;6.0
261790000;6.0
26180;8.0
261800000;8.0
26181;7.0
261810000;7.0
26182;10.0
261820000;10.0
26183;10.0
261830000;10.0
26184;9.0
261840000;9.0
26185;8.0
261850000;8.0
26186;8.0
261860000;8.0
26187;8.0
261870000;8.0
26188;7.0
261880000;7.0
26189;7.0
261890000;7.0
26190;7.0
261900000;7.0
26191;10.0
261910000;10.0
26192;8.0
261920000;8.0
26193;7.0
261930000;7.0
26194;6.0
261940000;6.0
26195;7.0
261950000;7.0
26196;9.0
261960000;9.0
26197;6.0
261970000;6.0
261980101;9.0
261980102;4.0
261980103;6.0
261980201;2.0
261980202;10.0
261980203;9.0
261980301;2.0
261980302;2.0
261980401;2.0
261980402;10.0
261980403;2.0
261980404;10.0
261980501;3.0
261980502;3.0
26199;8.0
261990000;8.0
26200;7.0
262000000;7.0
26201;9.0
262010000;9.0
26202;10.0
262020000;10.0
26203;6.0
262030000;6.0
26204;6.0
262040000;6.0
26205;8.0
262050000;8.0
26206;9.0
262060000;9.0
26207;9.0
262070000;9.0
26208;6.0
262080000;6.0
26209;8.0
262090000;8.0
26210;9.0
262100000;9.0
26211;10.0
262110000;10.0
26212;9.0
262120000;9.0
26213;10.0
262130000;10.0
26214;7.0
262140000;7.0
26215;7.0
262150000;7.0
26216;10.0
262160000;10.0
26217;8.0
262170000;8.0
26218;6.0
262180000;6.0
26219;6.0
262190000;6.0
262200101;1.0
262200102;2.0
262200103;2.0
26221;7.0
262210000;7.0
26222;9.0
262220000;9.0
26223;9.0
262230000;9.0
26224;9.0
262240000;9.0
26225;9.0
262250000;9.0
26226;10.0
262260000;10.0
26227;8.0
262270000;8.0
26228;1.0
262280000;1.0
26229;10.0
262290000;10.0
26231;9.0
262310000;9.0
26232;6.0
262320000;6.0
26233;9.0
262330000;9.0
26234;9.0
262340000;9.0
262350101;2.0
262350102;4.0
262350103;9.0
262350104;7.0
262350105;7.0
262350106;9.0
26236;10.0
262360000;10.0
26238;7.0
262380000;7.0
26239;7.0
262390000;7.0
26240;8.0
262400000;8.0
26241;8.0
262410000;8.0
26242;8.0
262420000;8.0
26243;10.0
262430000;10.0
26244;9.0
262440000;9.0
26245;7.0
262450000;7.0
26246;8.0
262460000;8.0
26247;10.0
262470000;10.0
26248;7.0
262480000;7.0
26249;10.0
262490000;10.0
26250;9.0
262500000;9.0
26251;8.0
262510000;8.0
262520101;2.0
262520102;2.0
262520103;2.0
262520104;10.0
26253;7.0
262530000;7.0
26254;7.0
262540000;7.0
26255;8.0
262550000;8.0
26256;10.0
262560000;10.0
26257;9.0
262570000;9.0
26258;10.0
262580000;10.0
26259;8.0
262590000;8.0
26261;8.0
262610000;8.0
26262;7.0
262620000;7.0
26263;7.0
262630000;7.0
26264;10.0
262640000;10.0
26266;8.0
262660000;8.0
26267;10.0
262670000;10.0
26268;10.0
262680000;10.0
26269;8.0
262690000;8.0
26270;8.0
262700000;8.0
26271;9.0
262710000;9.0
26272;6.0
262720000;6.0
26273;6.0
262730000;6.0
26274;8.0
262740000;8.0
26275;9.0
262750000;9.0
26276;6.0
262760000;6.0
26277;6.0
262770000;6.0
26278;7.0
262780000;7.0
26279;7.0
262790000;7.0
262810101;1.0
262810102;1.0
262810201;2.0
262810202;1.0
262810203;2.0
262810204;6.0
262810301;8.0
262810302;1.0
262810401;9.0
262810402;10.0
262810403;1.0
262810501;4.0
262810502;4.0
26282;9.0
262820000;9.0
26283;7.0
262830000;7.0
26284;6.0
262840000;6.0
26285;8.0
262850000;8.0
26286;6.0
262860000;6.0
26287;9.0
262870000;9.0
26288;7.0
262880000;7.0
26289;7.0
262890000;7.0
26290;10.0
262900000;10.0
26291;10.0
262910000;10.0
26292;10.0
262920000;10.0
26293;6.0
262930000;6.0
26294;6.0
262940000;6.0
26295;6.0
262950000;6.0
26296;8.0
262960000;8.0
26297;9.0
262970000;9.0
26298;10.0
262980000;10.0
26299;8.0
262990000;8.0
26300;8.0
263000000;8.0
26301;10.0
263010000;10.0
26302;9.0
263020000;9.0
26303;7.0
263030000;7.0
26304;7.0
263040000;7.0
26305;9.0
263050000;9.0
26306;7.0
263060000;7.0
26307;2.0
263070000;2.0
26308;6.0
263080000;6.0
26309;10.0
263090000;10.0
26310;9.0
263100000;9.0
26311;10.0
263110000;10.0
26312;6.0
263120000;6.0
26313;9.0
263130000;9.0
26314;9.0
263140000;9.0
26315;10.0
263150000;10.0
26316;8.0
263160000;8.0
26317;10.0
263170000;10.0
26318;7.0
263180000;7.0
26319;9.0
263190000;9.0
26320;2.0
263200000;2.0
26321;7.0
263210000;7.0
26322;8.0
263220000;8.0
26323;9.0
263230000;9.0
263240101;2.0
263240102;10.0
263240103;9.0
26325;10.0
263250000;10.0
26326;9.0
263260000;9.0
26327;10.0
263270000;10.0
26328;6.0
263280000;6.0
26329;8.0
263290000;8.0
26330;9.0
263300000;9.0
26331;6.0
263310000;6.0
26332;10.0
263320000;10.0
26333;1.0
263330000;1.0
26334;8.0
263340000;8.0
26335;8.0
263350000;8.0
26336;8.0
263360000;8.0
26337;10.0
263370000;10.0
26338;9.0
263380000;9.0
26339;9.0
263390000;9.0
26340;7.0
263400000;7.0
26341;6.0
263410000;6.0
26342;6.0
263420000;6.0
26343;8.0
263430000;8.0
26344;9.0
263440000;9.0
26345;10.0
263450000;10.0
26346;9.0
263460000;9.0
263470101;1.0
263470102;10.0
26348;7.0
263480000;7.0
26349;6.0
263490000;6.0
26350;7.0
263500000;7.0
26351;7.0
263510000;7.0
26352;6.0
263520000;6.0
26353;9.0
263530000;9.0
26354;7.0
263540000;7.0
26355;6.0
263550000;6.0
26356;7.0
263560000;7.0
26357;10.0
263570000;10.0
26358;6.0
263580000;6.0
26359;7.0
263590000;7.0
26360;9.0
263600000;9.0
26361;8.0
263610000;8.0
263620101;1.0
263620102;3.0
263620103;3.0
263620104;1.0
263620201;4.0
263620202;2.0
263620203;5.0
263620301;10.0
263620302;1.0
263620303;1.0
263620304;1.0
263620401;1.0
263620402;2.0
263620403;1.0
263620501;2.0
263620502;2.0
263620503;1.0
263620504;4.0
263620601;2.0
263620602;10.0
263620701;5.0
263620702;5.0
263620801;5.0
263620802;5.0
263620803;4.0
26363;9.0
263630000;9.0
26364;10.0
263640000;10.0
26365;8.0
263650000;8.0
26366;6.0
263660000;6.0
26367;9.0
263670000;9.0
26368;9.0
263680000;9.0
26369;7.0
263690000;7.0
26370;8.0
263700000;8.0
26371;8.0
263710000;8.0
26372;8.0
263720000;8.0
26373;9.0
263730000;9.0
26374;8.0
263740000;8.0
26375;7.0
263750000;7.0
26376;7.0
263760000;7.0
26377;8.0
263770000;8.0
26378;6.0
263780000;6.0
26379;6.0
263790000;6.0
26380;9.0
263800000;9.0
26381;6.0
263810000;6.0
26382;6.0
263820000;6.0
27001;8.0
270010000;8.0
27002;6.0
270020000;6.0
27003;10.0
270030000;10.0
27004;6.0
270040000;6.0
27005;6.0
270050000;6.0
27006;8.0
270060000;8.0
27007;8.0
270070000;8.0
27008;10.0
270080000;10.0
27009;10.0
270090000;10.0
27010;6.0
270100000;6.0
27011;9.0
270110000;9.0
27012;6.0
270120000;6.0
27013;6.0
270130000;6.0
27014;6.0
270140000;6.0
27015;6.0
270150000;6.0
270160101;2.0
270160102;1.0
270160103;2.0
270160104;5.0
27017;6.0
270170000;6.0
27018;8.0
270180000;8.0
27019;6.0
270190000;6.0
27020;9.0
270200000;9.0
27021;6.0
270210000;6.0
27022;5.0
270220000;5.0
27023;6.0
270230000;6.0
27024;6.0
270240000;6.0
27025;6.0
270250000;6.0
27026;6.0
270260000;6.0
27027;6.0
270270000;6.0
27028;9.0
270280000;9.0
27031;6.0
270310000;6.0
27032;6.0
270320000;6.0
27033;6.0
270330000;6.0
27034;6.0
270340000;6.0
27035;8.0
270350000;8.0
27036;6.0
270360000;6.0
27037;6.0
270370000;6.0
27038;10.0
270380000;10.0
27039;6.0
270390000;6.0
27040;6.0
270400000;6.0
27041;10.0
270410000;10.0
27042;6.0
270420000;6.0
27043;6.0
270430000;6.0
27044;6.0
270440000;6.0
27045;6.0
270450000;6.0
27046;6.0
270460000;6.0
27047;6.0
270470000;6.0
27048;8.0
270480000;8.0
27049;10.0
270490000;10.0
27050;8.0
270500000;8.0
27051;2.0
270510000;2.0
27052;8.0
270520000;8.0
27053;6.0
270530000;6.0
27054;6.0
270540000;6.0
27055;6.0
270550000;6.0
270560101;3.0
270560102;5.0
270560103;4.0
270560104;1.0
270560105;10.0
27057;6.0
270570000;6.0
27058;6.0
270580000;6.0
27059;6.0
270590000;6.0
27060;6.0
270600000;6.0
27061;6.0
270610000;6.0
27062;6.0
270620000;6.0
27063;6.0
270630000;6.0
27064;9.0
270640000;9.0
27065;2.0
270650000;2.0
27066;9.0
270660000;9.0
27067;6.0
270670000;6.0
27068;9.0
270680000;9.0
27069;9.0
270690000;9.0
27070;6.0
270700000;6.0
27071;9.0
270710000;9.0
27072;6.0
270720000;6.0
27073;6.0
270730000;6.0
27074;8.0
270740000;8.0
27075;8.0
270750000;8.0
27076;6.0
270760000;6.0
27077;9.0
270770000;9.0
27078;6.0
270780000;6.0
27079;6.0
270790000;6.0
27081;6.0
270810000;6.0
27082;10.0
270820000;10.0
27083;6.0
270830000;6.0
27084;6.0
270840000;6.0
27085;6.0
270850000;6.0
27088;8.0
270880000;8.0
27089;6.0
270890000;6.0
27090;6.0
270900000;6.0
27091;9.0
270910000;9.0
27092;6.0
270920000;6.0
27093;6.0
270930000;6.0
27094;9.0
270940000;9.0
27095;6.0
270950000;6.0
27096;6.0
270960000;6.0
27097;6.0
270970000;6.0
27098;6.0
270980000;6.0
27099;6.0
270990000;6.0
27100;9.0
271000000;9.0
27101;6.0
271010000;6.0
27102;6.0
271020000;6.0
27103;10.0
271030000;10.0
27104;6.0
271040000;6.0
27105;10.0
271050000;10.0
27106;6.0
271060000;6.0
27107;9.0
271070000;9.0
27108;8.0
271080000;8.0
27109;6.0
271090000;6.0
27110;6.0
271100000;6.0
27111;9.0
271110000;9.0
27112;2.0
271120000;2.0
27113;6.0
271130000;6.0
27114;9.0
271140000;9.0
27115;6.0
271150000;6.0
27116;2.0
271160000;2.0
27117;10.0
271170000;10.0
27118;6.0
271180000;6.0
27119;6.0
271190000;6.0
27120;6.0
271200000;6.0
27121;6.0
271210000;6.0
27122;6.0
271220000;6.0
27123;6.0
271230000;6.0
27124;6.0
271240000;6.0
27125;6.0
271250000;6.0
27126;6.0
271260000;6.0
27127;6.0
271270000;6.0
27128;6.0
271280000;6.0
27129;6.0
271290000;6.0
27130;6.0
271300000;6.0
27131;8.0
271310000;8.0
27132;6.0
271320000;6.0
27133;6.0
271330000;6.0
27134;6.0
271340000;6.0
27135;6.0
271350000;6.0
27136;6.0
271360000;6.0
27137;8.0
271370000;8.0
27138;8.0
271380000;8.0
27139;8.0
271390000;8.0
27140;6.0
271400000;6.0
27141;8.0
271410000;8.0
27142;6.0
271420000;6.0
27143;6.0
271430000;6.0
27144;9.0
271440000;9.0
27145;6.0
271450000;6.0
27146;6.0
271460000;6.0
27147;6.0
271470000;6.0
27148;6.0
271480000;6.0
27149;6.0
271490000;6.0
27150;9.0
271500000;9.0
27151;10.0
271510000;10.0
27152;6.0
271520000;6.0
27153;6.0
271530000;6.0
27154;6.0
271540000;6.0
27155;9.0
271550000;9.0
27156;9.0
271560000;9.0
27157;6.0
271570000;6.0
27158;6.0
271580000;6.0
27159;9.0
271590000;9.0
27160;6.0
271600000;6.0
27161;6.0
271610000;6.0
27162;8.0
271620000;8.0
27163;6.0
271630000;6.0
27164;6.0
271640000;6.0
27165;2.0
271650000;2.0
27166;9.0
271660000;9.0
27167;6.0
271670000;6.0
27168;6.0
271680000;6.0
27169;10.0
271690000;10.0
27170;7.0
271700000;7.0
27171;6.0
271710000;6.0
27172;6.0
271720000;6.0
27173;6.0
271730000;6.0
27174;6.0
271740000;6.0
27175;6.0
271750000;6.0
27176;9.0
271760000;9.0
27177;6.0
271770000;6.0
27179;6.0
271790000;6.0
27180;6.0
271800000;6.0
27181;6.0
271810000;6.0
27182;6.0
271820000;6.0
27183;9.0
271830000;9.0
27184;6.0
271840000;6.0
27185;6.0
271850000;6.0
27187;6.0
271870000;6.0
27188;9.0
271880000;9.0
27189;6.0
271890000;6.0
27190;8.0
271900000;8.0
27191;9.0
271910000;9.0
27192;6.0
271920000;6.0
27193;6.0
271930000;6.0
27194;6.0
271940000;6.0
27195;9.0
271950000;9.0
27196;9.0
271960000;9.0
27197;6.0
271970000;6.0
27198;2.0
271980000;2.0
27199;9.0
271990000;9.0
27200;6.0
272000000;6.0
27201;6.0
272010000;6.0
27202;6.0
272020000;6.0
27203;6.0
272030000;6.0
27204;6.0
272040000;6.0
27205;9.0
272050000;9.0
27206;6.0
272060000;6.0
27207;6.0
272070000;6.0
27208;6.0
272080000;6.0
27209;6.0
272090000;6.0
27210;6.0
